ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
RWA,Kibuye,1054797,Median age at first birth for women age 25-49,21.7,1,RW,Rwanda,1992,RW1992DHS,FE_AAFB_W_M2B,12103080.0,I,442017.0,1442017.0,Region,..Kibuye,0,,0.0,1.0,FEAAFBWM2B,RWDHS1992442017,1992,DHS,,,,,
RWA,Ruhengeri,6939500,Median age at first birth for women age 25-49,21,1,RW,Rwanda,1992,RW1992DHS,FE_AAFB_W_M2B,12103080.0,I,442018.0,1442018.0,Region,..Ruhengeri,0,,0.0,1.0,FEAAFBWM2B,RWDHS1992442018,1992,DHS,,,,,
RWA,Gisenyi,4275353,Median age at first birth for women age 25-49,21.1,1,RW,Rwanda,1992,RW1992DHS,FE_AAFB_W_M2B,12103080.0,I,442019.0,1442019.0,Region,..Gisenyi,0,,0.0,1.0,FEAAFBWM2B,RWDHS1992442019,1992,DHS,,,,,
RWA,Kigali Prefecture 1992,1054805,Median age at first birth for women age 25-49,21.7,1,RW,Rwanda,1992,RW1992DHS,FE_AAFB_W_M2B,12103080.0,I,442020.0,1442020.0,Region,Kigali Prefecture 1992,0,,0.0,1.0,FEAAFBWM2B,RWDHS1992442020,1992,DHS,,,,,1.0
RWA,Butare/Gitarama,313248,Women who want no more children,37.8,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442006.0,1442006.0,Region,Butare/Gitarama,1000,Total,0.0,1.0,PRDESLWWNM,RWDHS1992442006,1992,DHS,,784.0,,,1.0
RWA,Butare/Gitarama,2125885,Women who want no more children,0,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442006.0,1442006.0,Region,Butare/Gitarama,189000,Living children: 0,0.0,0.0,PRDESLWWNM,RWDHS1992442006,1992,DHS,,28.0,,,1.0
RWA,Butare/Gitarama,313247,Women who want no more children,0,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442006.0,1442006.0,Region,Butare/Gitarama,189001,Living children: 1,0.0,0.0,PRDESLWWNM,RWDHS1992442006,1992,DHS,,124.0,,,1.0
RWA,Butare/Gitarama,4579193,Women who want no more children,12.6,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442006.0,1442006.0,Region,Butare/Gitarama,189002,Living children: 2,0.0,0.0,PRDESLWWNM,RWDHS1992442006,1992,DHS,,138.0,,,1.0
RWA,Butare/Gitarama,4801611,Women who want no more children,28.6,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442006.0,1442006.0,Region,Butare/Gitarama,189003,Living children: 3,0.0,0.0,PRDESLWWNM,RWDHS1992442006,1992,DHS,,118.0,,,1.0
RWA,Butare/Gitarama,313242,Women who want no more children,50,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442006.0,1442006.0,Region,Butare/Gitarama,189004,Living children: 4,0.0,0.0,PRDESLWWNM,RWDHS1992442006,1992,DHS,,116.0,,,1.0
RWA,Butare/Gitarama,6866941,Women who want no more children,52.3,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442006.0,1442006.0,Region,Butare/Gitarama,189005,Living children: 5,0.0,0.0,PRDESLWWNM,RWDHS1992442006,1992,DHS,,97.0,,,1.0
RWA,Butare/Gitarama,2103776,Women who want no more children,82.4,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442006.0,1442006.0,Region,Butare/Gitarama,189006,Living children: 6+,0.0,0.0,PRDESLWWNM,RWDHS1992442006,1992,DHS,,163.0,,,1.0
RWA,Butare,1563478,Women who want no more children,33.4,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442007.0,1442007.0,Region,..Butare,1000,Total,0.0,1.0,PRDESLWWNM,RWDHS1992442007,1992,DHS,,349.0,,,
RWA,Butare,1386368,Women who want no more children,0,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442007.0,1442007.0,Region,..Butare,189001,Living children: 1,0.0,0.0,PRDESLWWNM,RWDHS1992442007,1992,DHS,,55.0,,,
RWA,Butare,3275798,Women who want no more children,13.5,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442007.0,1442007.0,Region,..Butare,189002,Living children: 2,0.0,0.0,PRDESLWWNM,RWDHS1992442007,1992,DHS,,61.0,,,
RWA,Butare,1563479,Women who want no more children,20.5,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442007.0,1442007.0,Region,..Butare,189003,Living children: 3,0.0,0.0,PRDESLWWNM,RWDHS1992442007,1992,DHS,,53.0,,,
RWA,Butare,7105790,Women who want no more children,49,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442007.0,1442007.0,Region,..Butare,189004,Living children: 4,0.0,0.0,PRDESLWWNM,RWDHS1992442007,1992,DHS,,61.0,,,
RWA,Butare,327575,Women who want no more children,43.5,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442007.0,1442007.0,Region,..Butare,189005,Living children: 5,0.0,0.0,PRDESLWWNM,RWDHS1992442007,1992,DHS,,44.0,,,
RWA,Butare,5945745,Women who want no more children,75,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442007.0,1442007.0,Region,..Butare,189006,Living children: 6+,0.0,0.0,PRDESLWWNM,RWDHS1992442007,1992,DHS,,64.0,,,
RWA,Gitarama,313265,Women who want no more children,41.1,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442008.0,1442008.0,Region,..Gitarama,1000,Total,0.0,1.0,PRDESLWWNM,RWDHS1992442008,1992,DHS,,435.0,,,
RWA,Gitarama,4327126,Women who want no more children,0,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442008.0,1442008.0,Region,..Gitarama,189001,Living children: 1,0.0,0.0,PRDESLWWNM,RWDHS1992442008,1992,DHS,,69.0,,,
RWA,Gitarama,5202278,Women who want no more children,11.9,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442008.0,1442008.0,Region,..Gitarama,189002,Living children: 2,0.0,0.0,PRDESLWWNM,RWDHS1992442008,1992,DHS,,77.0,,,
RWA,Gitarama,313283,Women who want no more children,35,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442008.0,1442008.0,Region,..Gitarama,189003,Living children: 3,0.0,0.0,PRDESLWWNM,RWDHS1992442008,1992,DHS,,65.0,,,
RWA,Gitarama,4189988,Women who want no more children,50.9,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442008.0,1442008.0,Region,..Gitarama,189004,Living children: 4,0.0,0.0,PRDESLWWNM,RWDHS1992442008,1992,DHS,,55.0,,,
RWA,Gitarama,5640800,Women who want no more children,59.3,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442008.0,1442008.0,Region,..Gitarama,189005,Living children: 5,0.0,0.0,PRDESLWWNM,RWDHS1992442008,1992,DHS,,53.0,,,
RWA,Gitarama,3198624,Women who want no more children,86.8,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442008.0,1442008.0,Region,..Gitarama,189006,Living children: 6+,0.0,0.0,PRDESLWWNM,RWDHS1992442008,1992,DHS,,99.0,,,
RWA,Byumba/Kibungo,7005774,Women who want no more children,35.4,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,1000,Total,0.0,1.0,PRDESLWWNM,RWDHS1992442009,1992,DHS,,606.0,,,1.0
RWA,Byumba/Kibungo,1740796,Women who want no more children,0,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,189000,Living children: 0,0.0,0.0,PRDESLWWNM,RWDHS1992442009,1992,DHS,,34.0,,,1.0
RWA,Byumba/Kibungo,327524,Women who want no more children,2.5,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,189001,Living children: 1,0.0,0.0,PRDESLWWNM,RWDHS1992442009,1992,DHS,,121.0,,,1.0
RWA,Byumba/Kibungo,7330894,Women who want no more children,12.4,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,189002,Living children: 2,0.0,0.0,PRDESLWWNM,RWDHS1992442009,1992,DHS,,92.0,,,1.0
RWA,Byumba/Kibungo,5778615,Women who want no more children,30.6,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,189003,Living children: 3,0.0,0.0,PRDESLWWNM,RWDHS1992442009,1992,DHS,,88.0,,,1.0
RWA,Byumba/Kibungo,7356840,Women who want no more children,46,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,189004,Living children: 4,0.0,0.0,PRDESLWWNM,RWDHS1992442009,1992,DHS,,83.0,,,1.0
RWA,Byumba/Kibungo,5375316,Women who want no more children,64.4,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,189005,Living children: 5,0.0,0.0,PRDESLWWNM,RWDHS1992442009,1992,DHS,,62.0,,,1.0
RWA,Byumba/Kibungo,5186244,Women who want no more children,77.4,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,189006,Living children: 6+,0.0,0.0,PRDESLWWNM,RWDHS1992442009,1992,DHS,,126.0,,,1.0
RWA,Byumba,313280,Women who want no more children,38,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442010.0,1442010.0,Region,..Byumba,1000,Total,0.0,1.0,PRDESLWWNM,RWDHS1992442010,1992,DHS,,278.0,,,
RWA,Byumba,5862224,Women who want no more children,1.8,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442010.0,1442010.0,Region,..Byumba,189001,Living children: 1,0.0,0.0,PRDESLWWNM,RWDHS1992442010,1992,DHS,,56.0,,,
RWA,Byumba,4974600,Women who want no more children,18.5,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442010.0,1442010.0,Region,..Byumba,189002,Living children: 2,0.0,0.0,PRDESLWWNM,RWDHS1992442010,1992,DHS,,40.0,,,
RWA,Byumba,313281,Women who want no more children,31.5,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442010.0,1442010.0,Region,..Byumba,189003,Living children: 3,0.0,0.0,PRDESLWWNM,RWDHS1992442010,1992,DHS,,38.0,,,
RWA,Byumba,6726774,Women who want no more children,57.1,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442010.0,1442010.0,Region,..Byumba,189004,Living children: 4,0.0,0.0,PRDESLWWNM,RWDHS1992442010,1992,DHS,,38.0,,,
RWA,Byumba,313342,Women who want no more children,71,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442010.0,1442010.0,Region,..Byumba,189005,Living children: 5,0.0,0.0,PRDESLWWNM,RWDHS1992442010,1992,DHS,,30.0,,,
RWA,Byumba,313335,Women who want no more children,78.8,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442010.0,1442010.0,Region,..Byumba,189006,Living children: 6+,0.0,0.0,PRDESLWWNM,RWDHS1992442010,1992,DHS,,57.0,,,
RWA,Kibungo,5469215,Women who want no more children,33.4,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442011.0,1442011.0,Region,..Kibungo,1000,Total,0.0,1.0,PRDESLWWNM,RWDHS1992442011,1992,DHS,,328.0,,,
RWA,Kibungo,6667277,Women who want no more children,3.1,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442011.0,1442011.0,Region,..Kibungo,189001,Living children: 1,0.0,0.0,PRDESLWWNM,RWDHS1992442011,1992,DHS,,65.0,,,
RWA,Kibungo,1860852,Women who want no more children,7.9,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442011.0,1442011.0,Region,..Kibungo,189002,Living children: 2,0.0,0.0,PRDESLWWNM,RWDHS1992442011,1992,DHS,,52.0,,,
RWA,Kibungo,7488917,Women who want no more children,29.9,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442011.0,1442011.0,Region,..Kibungo,189003,Living children: 3,0.0,0.0,PRDESLWWNM,RWDHS1992442011,1992,DHS,,50.0,,,
RWA,Kibungo,327572,Women who want no more children,37.8,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442011.0,1442011.0,Region,..Kibungo,189004,Living children: 4,0.0,0.0,PRDESLWWNM,RWDHS1992442011,1992,DHS,,45.0,,,
RWA,Kibungo,4506741,Women who want no more children,58.5,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442011.0,1442011.0,Region,..Kibungo,189005,Living children: 5,0.0,0.0,PRDESLWWNM,RWDHS1992442011,1992,DHS,,32.0,,,
RWA,Kibungo,327654,Women who want no more children,76.3,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442011.0,1442011.0,Region,..Kibungo,189006,Living children: 6+,0.0,0.0,PRDESLWWNM,RWDHS1992442011,1992,DHS,,69.0,,,
RWA,Cyangugu/Ginkongoro,1361939,Women who want no more children,34.6,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,1000,Total,0.0,1.0,PRDESLWWNM,RWDHS1992442013,1992,DHS,,496.0,,,1.0
RWA,Cyangugu/Ginkongoro,307213,Women who want no more children,3.9,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,189000,Living children: 0,0.0,0.0,PRDESLWWNM,RWDHS1992442013,1992,DHS,,27.0,,,1.0
RWA,Cyangugu/Ginkongoro,7231366,Women who want no more children,3.2,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,189001,Living children: 1,0.0,0.0,PRDESLWWNM,RWDHS1992442013,1992,DHS,,64.0,,,1.0
RWA,Cyangugu/Ginkongoro,5605839,Women who want no more children,6.3,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,189002,Living children: 2,0.0,0.0,PRDESLWWNM,RWDHS1992442013,1992,DHS,,80.0,,,1.0
RWA,Cyangugu/Ginkongoro,6521901,Women who want no more children,16.7,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,189003,Living children: 3,0.0,0.0,PRDESLWWNM,RWDHS1992442013,1992,DHS,,69.0,,,1.0
RWA,Cyangugu/Ginkongoro,7263314,Women who want no more children,43.7,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,189004,Living children: 4,0.0,0.0,PRDESLWWNM,RWDHS1992442013,1992,DHS,,73.0,,,1.0
RWA,Cyangugu/Ginkongoro,5306690,Women who want no more children,44.5,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,189005,Living children: 5,0.0,0.0,PRDESLWWNM,RWDHS1992442013,1992,DHS,,62.0,,,1.0
RWA,Cyangugu/Ginkongoro,307246,Women who want no more children,76.3,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,189006,Living children: 6+,0.0,0.0,PRDESLWWNM,RWDHS1992442013,1992,DHS,,121.0,,,1.0
RWA,Cyangugu,4642048,Women who want no more children,36.1,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442014.0,1442014.0,Region,..Cyangugu,1000,Total,0.0,1.0,PRDESLWWNM,RWDHS1992442014,1992,DHS,,244.0,,,
RWA,Cyangugu,1801625,Women who want no more children,3.5,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442014.0,1442014.0,Region,..Cyangugu,189001,Living children: 1,0.0,0.0,PRDESLWWNM,RWDHS1992442014,1992,DHS,,29.0,,,
RWA,Cyangugu,313279,Women who want no more children,2.8,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442014.0,1442014.0,Region,..Cyangugu,189002,Living children: 2,0.0,0.0,PRDESLWWNM,RWDHS1992442014,1992,DHS,,36.0,,,
RWA,Cyangugu,7131093,Women who want no more children,24.1,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442014.0,1442014.0,Region,..Cyangugu,189003,Living children: 3,0.0,0.0,PRDESLWWNM,RWDHS1992442014,1992,DHS,,29.0,,,
RWA,Cyangugu,1659690,Women who want no more children,41.9,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442014.0,1442014.0,Region,..Cyangugu,189004,Living children: 4,0.0,0.0,PRDESLWWNM,RWDHS1992442014,1992,DHS,,31.0,,,
RWA,Cyangugu,2101294,Women who want no more children,37.1,1,RW,Rwanda,1992,RW1992DHS,PR_DESL_W_WNM,22203010.0,I,442014.0,1442014.0,Region,..Cyangugu,189005,Living children: 5,0.0,0.0,PRDESLWWNM,RWDHS1992442014,1992,DHS,,35.0,,,
